id,desc,tipus,is_traffic,n_lanes,district,barri,lon,lat,meta_year,years_with_counts,n_years_with_counts
20177,NAVAS DE TOLOSA- D'OLESA (sentit mar),Bicis,False,1,9,63,2.181294,41.41956,2025,"2018,2019,2020,2021,2022,2023,2024,2025",8
20178,PSG. DEL TAULAT - SELVA DE MAR (sentit Besòs),Bicis,False,1,10,69,2.215767,41.407409,2025,"2019,2020,2021,2022,2023,2024,2025",7
20179,PSG. DEL TAULAT - JOSEP PLA (sentit Llobregat),Bicis,False,1,10,69,2.215767,41.407409,2025,"2019,2020,2021,2022,2023,2024,2025",7
2018,PG. SANT ANTONI - ALCOLEA (Besòs),Trànsit,True,2,3,18,2.136317347654,41.3762008780484,2025,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9
20180,PSG. DEL TAULAT - BILBAO (sentit Besòs),Bicis,False,1,10,69,2.207146,41.40041,2025,"2018,2019,2020,2021,2022,2023,2024,2025",8
20181,PSG. DEL TAULAT - LOPE DE VEGA (sentit Llobregat),Bicis,False,1,10,69,2.207168,41.400416,2025,"2018,2019,2020,2021,2022,2023,2024,2025",8
20182,PSG. DEL TAULAT - ESPRONCEDA (sentit Llobregat),Bicis,False,1,10,69,2.21004,41.402597,2025,"2018,2019,2020,2021,2022,2023,2024,2025",8
20183,PSG. DEL TAULAT - BAC DE RODA (sentit Besòs),Bicis,False,1,10,69,2.21008,41.402605,2025,"2018,2019,2020,2021,2022,2023,2024,2025",8
20184,PSG. DEL TAULAT - SELVA DE MAR (sentit Llobregat),Bicis,False,1,10,69,2.213506,41.405189,2025,"2018,2019,2020,2021,2022,2023,2024,2025",8
20185,PSG. DEL TAULAT - PROVENÇALS (sentit Besòs),Bicis,False,1,10,69,2.213471,41.405179,2025,"2018,2019,2020,2021,2022,2023,2024,2025",8
20186,PSG. DEL TAULAT - ROC BORONAT (sentit Besòs),Bicis,False,1,10,68,2.203258,41.397398,2025,"2018,2019,2020,2021,2022,2023,2024,2025",8
20187,PSG. DEL TAULAT - LLACUNA (sentit Llobregat),Bicis,False,1,10,68,2.203258,41.397398,2025,"2018,2019,2020,2021,2022,2023,2024,2025",8
20188,Mª CLARET - BISCAIA,Bicis,False,1,9,63,2.18383,41.41824,2025,"2018,2019,2020,2021,2022,2023,2024,2025",8
20189,Mª CLARET -  NAVAS DE TOLOSA,Bicis,False,1,9,63,2.183152,41.417753,2025,"2018,2019,2020,2021,2022,2023,2024,2025",8
20190,SARDENYA - PROVIDÈNCIA,Bicis,False,1,6,32,2.163827,41.410648,2025,"2018,2019,2020,2021,2022,2023,2024,2025",8
20191,SARDENYA - DE LES CAMÈLIES,Bicis,False,1,6,32,2.162501,41.41217,2025,"2018,2019,2020,2021,2022,2023,2024,2025",8
20192,SARDENYA -  ENCARNACIÓ,Bicis,False,1,7,33,2.165362,41.409504,2025,"2018,2019,2020,2021,2022,2023,2024,2025",8
20193,SARDENYA -  PUJADES,Bicis,False,1,10,66,2.188256,41.392116,2025,"2018,2019,2020,2021,2022,2023,2024,2025",8
20194,PI FERRER - C/DEL GARROFERS (sentit muntanya),Bicis,False,1,8,45,2.179927,41.435633,2025,"2018,2019,2020,2021,2022,2023,2024,2025",8
20195,PI FERRER - ALSAMORA (sentit mar),Bicis,False,1,8,45,2.179927,41.435633,2025,"2019,2020,2021,2022,2023,2024,2025",7
20196,SANT ANTONI MARIA CLARET - DOS DE MAIG,Bicis,False,1,2,6,2.174523,41.411089,2025,"2018,2019,2020,2021,2022,2023,2024,2025",8
20197,AV. ICÀRIA - VICENS VIVES,Bicis,False,1,10,68,2.200953,41.394686,2025,"2018,2019,2020,2021,2022,2023,2024,2025",8
20198,AV. ICÀRIA - TAULAT (sentit Llobregat),Bicis,False,1,10,68,2.200988,41.394702,2025,"2018,2019,2020,2021,2022,2023,2024,2025",8
20199,RAMON TRIAS FARGAS - ICARIA (sentit Besòs),Bicis,False,1,10,67,2.193746,41.387989,2025,"2018,2019,2020,2021,2022,2023,2024,2025",8
2020,AV. MADRID - TENOR MASINI (Besòs),Trànsit,True,4,4,19,2.13105365778254,41.3803288751531,2025,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9
20200,RAMON TRIAS FARGAS - RAMÓN TURRÓ,Bicis,False,1,10,67,2.191297,41.389857,2025,"2018,2019,2020,2021,2022,2023,2024,2025",8
20201,BILBAO - ANDRADE (sentit mar),Bicis,False,1,10,65,2.192692,41.410937,2025,"2018,2019,2020,2021,2022,2023,2024,2025",8
20202,BILBAO - CONCILIO TRENTO (sentit muntanya),Bicis,False,1,10,65,2.192692,41.410937,2025,"2018,2019,2020,2021,2022,2023,2024,2025",8
20203,PROVENÇA - ROGENT (sentit Besòs),Bicis,False,1,10,64,2.18262196710433,41.4104546167251,2025,"2018,2019,2020,2021,2022,2023,2024,2025",8
20204,PROVENÇA - XIFRÉ (sentit Llobregat) ,Bicis,False,1,10,64,2.18263469608086,41.4104413760875,2025,"2018,2019,2020,2021,2022,2023,2024,2025",8
20205,CAMÈLIES - ABD EL KADER (sentit Besòs),Bicis,False,1,7,33,2.16464,41.414159,2025,"2019,2020,2021,2022,2023,2024,2025",7
20206,CAMÈLIES - FRANÇA (sentit Llobregat),Bicis,False,1,7,33,2.16464,41.414159,2025,"2018,2019,2020,2021,2022,2023,2024,2025",8
20207,BILBAO - PERE IV (sentit muntanya),Bicis,False,1,10,68,2.197404,41.407454,2025,"2018,2019,2020,2021,2022,2023,2024,2025",8
20208,BILBAO - AV. DIAGONAL (sentit mar),Bicis,False,1,10,68,2.197403,41.407447,2025,"2018,2019,2020,2021,2022,2023,2024,2025",8
20209,BILBAO - MARROC  (sentit muntanya),Bicis,False,1,10,71,2.199243,41.406065,2025,"2019,2020,2021,2022,2023,2024,2025",7
2021,AV. MADRID - LLUÇÀ (Llobregat),Trànsit,True,2,3,18,2.13101466622061,41.380386227348,2025,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9
20210,BILBAO - BOLÍVIA (sentit mar),Bicis,False,1,10,71,2.19925,41.40606,2025,"2019,2020,2021,2022,2023,2024,2025",7
20211,BILBAO - LLULL (sentit muntanya),Bicis,False,1,10,68,2.20385,41.402681,2025,"2019,2020,2021,2022,2023,2024,2025",7
20212,BILBAO - PSG. DE COLOMER (sentit mar),Bicis,False,1,10,68,2.203849,41.40267,2025,"2019,2020,2021,2022,2023,2024,2025",7
20213,BILBAO - PALLARS (sentit muntanya),Bicis,False,1,10,68,2.201522,41.404378,2025,"2018,2019,2020,2021,2022,2023,2024,2025",8
20214,BILBAO - CAMI ANTIC DE VALÈNCIA (sentit mar),Bicis,False,1,10,68,2.201515,41.404371,2025,"2019,2020,2021,2022,2023,2024,2025",7
20217,JONQUERA - GARCIA FARIA (sentit muntanya),Bicis,False,1,10,69,2.208211,41.39952,2025,"2019,2020,2021,2022,2023,2024,2025",7
20218,JONQUERA - PERELLÓ (sentit mar),Bicis,False,1,10,69,2.208211,41.399509,2025,"2018,2019,2020,2021,2022,2023,2024,2025",8
20219,ALCALDE DE MÓSTOLES - TAXDIRT,Bicis,False,1,7,33,2.166728,41.410334,2025,"2021,2022,2023,2024,2025",5
2022,TRAV. DE LES CORTS - GALILEU (Besòs),Trànsit,True,2,4,19,2.13204774127371,41.3848966969433,2025,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9
20220,MINERIA - FISICA (sentit Llobregat),Bicis,False,1,3,13,2.13738144855302,41.3643409903904,2025,"2019,2020,2021,2022,2023,2024,2025",7
20221,MINERIA - PSG. ZONA FRANCA (sentit Besòs),Bicis,False,1,3,13,2.13742528514072,41.3643170887154,2025,"2018,2019,2020,2021,2022,2023,2024,2025",8
20222,MINERIA - MOSSEN AMADEU OLLER (sentit mar),Bicis,False,1,3,13,2.14008290947217,41.3671337284067,2025,"2018,2019,2020,2021,2022,2023,2024,2025",8
20223,MINERIA - FONT FLORIDA (sentit muntanya),Bicis,False,1,3,13,2.14009179288614,41.3671037997063,2025,"2018,2019,2020,2021,2022,2023,2024,2025",8
20225,INDUSTRIA - AV. GAUDI (sentit Besòs),Bicis,False,1,2,6,2.175161,41.410141,2025,"2021,2022,2023,2024,2025",5
20226,PSG. DEL TAULAT -  BILBAO,Bicis,False,1,10,69,2.206772,41.400303,2025,"2018,2019,2020,2021,2022,2023,2024,2025",8
20227,GARCILASO - AV. MERIDIANA (sentit Llobregat),Bicis,False,1,9,61,2.186576,41.422936,2025,"2018,2019,2020,2021,2022,2023,2024,2025",8
20228,GARCILASO - JUAN DE GARAY (sentit Besòs),Bicis,False,1,9,61,2.18658,41.422927,2025,"2018,2019,2020,2021,2022,2023,2024,2025",8
20229,OLESA - JORDI DE SANT JORDI (sentit Llobregat),Bicis,False,1,9,62,2.182278,41.420591,2025,"2019,2020,2021,2022,2023,2024,2025",7
2023,TRAV. DE LES CORTS - GALILEU (Llobregat),Trànsit,True,3,4,19,2.13156468172109,41.3846559474015,2025,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9
20230,OLESA - BISCAIA (sentit Besòs),Bicis,False,1,9,62,2.182291,41.420583,2025,"2019,2020,2021,2022,2023,2024,2025",7
20231,SEGRE - DR. SANTPONÇ (sentit mar),Bicis,False,1,9,60,2.194012,41.431793,2025,"2019,2020,2021,2022,2023,2024,2025",7
20232,SEGRE - LIUVA (sentit muntanya),Bicis,False,1,9,60,2.194012,41.4318,2025,"2019,2020,2021,2022,2023,2024,2025",7
20233,PG. FABRA I PUIG - CONCEPCIÓ ARENAL (sentit Llobregat),Bicis,False,1,9,60,2.184311,41.43014,2025,"2019,2020,2021,2022,2023,2024,2025",7
20234,PG. FABRA I PUIG - AV. MERIDIANA (sentit Besòs),Bicis,False,1,9,60,2.184315,41.430132,2025,"2019,2020,2021,2022,2023,2024,2025",7
20235,SABINO ARANA - PL.PIUS XII (sentit baixada),Bicis,False,1,4,21,2.123595,41.386556,2025,"2019,2020,2021,2022,2023,2024,2025",7
20236,SABINO ARANA - GRAN VIA CARLES III (sentit pujada),Bicis,False,1,4,21,2.123598,41.386584,2025,"2019,2020,2021,2022,2023,2024,2025",7
20237,PL. PIUS XII - AV. DIAGONAL (sentit mar),Bicis,False,1,4,21,2.123168,41.386887,2025,"2019,2020,2021,2022,2023,2024,2025",7
20238,PL. PIUS XII - SABINO DE ARANA (sentit muntanya) ,Bicis,False,1,4,21,2.123179,41.38688,2025,"2019,2020,2021,2022,2023,2024,2025",7
20239,PL. PIUS XII - SABINO DE ARANA (sentit Llobregat),Bicis,False,1,4,21,2.123033,41.38684,2025,"2019,2020,2021,2022,2023,2024,2025",7
2024,C. DE SANTS - SANT FELIU DE GUÍXOLS (Sentit Hospitalet),Trànsit,True,2,3,17,2.12913358824874,41.3755675328357,2025,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9
20240,PL.PIUS XII - AV. JOAN XXIII (sentit Besòs),Bicis,False,1,4,21,2.123063,41.386819,2025,"2019,2020,2021,2022,2023,2024,2025",7
20241,ARISTIDES MAILLOL - CARDENAL REIG ,Bicis,False,1,4,20,2.119166,41.379825,2025,"2019,2020,2021,2022,2023,2024,2025",7
20242,ARISTIDES MAILLOL - AV. DOCTOR MARAÑON ,Bicis,False,1,4,20,2.119124,41.379847,2025,"2019,2020,2021,2022,2023,2024,2025",7
20243,RDA. SANT PERE -GIRONA (sentit Llobregat),Bicis,False,1,2,7,2.17725,41.390612,2025,"2019,2020,2021,2022,2023,2024,2025",7
20244,RDA. SANT PERE -BAILEN (sentit Besòs),Bicis,False,1,2,7,2.177221,41.390581,2025,"2019,2020,2021,2022,2023,2024,2025",7
20245,TORRE MELINA - AV . AV. DIAGONAL (sentit baixada),Bicis,False,1,4,20,2.107775,41.381283,2025,"2019,2020,2021,2022,2023,2024,2025",7
20246,TORRE MELINA - AV. ALBERT BASTRADAS (sentit pujada),Bicis,False,1,4,20,2.10781,41.381252,2025,"2019,2020,2021,2022,2023,2024,2025",7
20247,AV. MERIDIANA - CONSELL DE CENT,Bicis,False,1,10,65,2.18661,41.406243,2025,"2019,2020,2021,2022,2023,2024,2025",7
20248,AV. MERIDIANA - CLOT,Bicis,False,1,10,65,2.187122,41.406094,2025,"2019,2020,2021,2022,2023,2024,2025",7
20249,DUBLIN -  FILATURES,Bicis,False,1,9,61,2.185371,41.428557,2025,"2019,2020,2021,2022,2023,2024,2025",7
2025,C. DE SANTS - SUGRANYES (Sentit Pl. Espanya),Trànsit,True,2,3,17,2.12637855996629,41.3755780639749,2025,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9
20250,DUBLIN - CONCEPCIÓ ARENAL (sentit mar),Bicis,False,1,9,61,2.185371,41.428557,2025,"2019,2020,2021,2022,2023,2024,2025",7
20251,CONSELL DE CENT - MERIDIANA (sentit Llobregat),Bicis,False,1,10,65,2.186415,41.406672,2025,"2019,2020,2021,2022,2023,2024,2025",7
20252,CONSELL DE CENT - INDEPENDÈNCIA (sentit Besòs),Bicis,False,1,10,65,2.186415,41.406672,2025,"2019,2020,2021,2022,2023,2024,2025",7
20253,PERE IV - MARESME (sentit Llobregat),Bicis,False,1,10,72,2.208855,41.417266,2025,"2021,2022,2023,2024,2025",5
20254,PERE IV - RAMBLA PRIM (sentit Besòs),Bicis,False,1,10,72,2.208873,41.417271,2025,"2021,2022,2023,2024,2025",5
20255,GRAN VIA DE LES CORTS CATALANES - MUNTANER (sentit Besòs),Bicis,False,1,2,10,2.162183,41.384624,2025,"2020,2021,2022,2023,2024,2025",6
20256,PSG. DEL TAULAT - JOSEP PLA (sentit Besòs),Bicis,False,1,10,72,2.218266,41.410077,2025,"2020,2021,2022,2023,2024,2025",6
20257,PSG. DEL TAULAT - RBLA. PRIM (sentit Llobregat),Bicis,False,1,10,72,2.218266,41.410077,2025,"2020,2021,2022,2023,2024,2025",6
20258,JOSEP PLA - PERE IV (sentit baixada),Bicis,False,1,10,72,2.207414,41.415139,2025,"2020,2021,2022,2023,2024,2025",6
20259,JOSEP PLA - MARROC (sentit pujada),Bicis,False,1,10,72,2.207418,41.415128,2025,"2020,2021,2022,2023,2024,2025",6
2026,C. DE SANTS - JOAN GÜELL (Sentit Hospitalet),Trànsit,True,2,3,18,2.13344096127324,41.3754717017484,2025,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9
20260,PERE IV - TREBALL (sentit Besòs),Bicis,False,1,10,72,2.205326,41.412897,2025,"2020,2021,2022,2023,2024,2025",6
20261,PERE IV - SELVA DE MAR (sentit Llobregat),Bicis,False,1,10,72,2.205336,41.412903,2025,"2020,2021,2022,2023,2024,2025",6
20262,NAVAS DE TOLOSA - INDUSTRIA (sentit pujada),Bicis,False,1,9,63,2.184195,41.417367,2025,"2020,2021,2022,2023,2024,2025",6
20263,NAVAS DE TOLOSA - CONCEPCIÓ ARENAL (sentit baixada),Bicis,False,1,9,63,2.184195,41.417367,2025,"2020,2021,2022,2023,2024,2025",6
20264,ARAGÓ - COMTE D'URGELL (sentit Llobregat),Bicis,False,1,2,9,2.15506,41.38476,2025,"2021,2022,2023,2024,2025",5
20265,ARAGÓ - VILLARROEL  (sentit Llobregat),Bicis,False,1,2,9,2.15615,41.38557,2025,"2021,2022,2023,2025",4
20266,ARAGÓ - PL. DOCTOR LETAMENDI  (sentit Llobregat),Bicis,False,1,2,9,2.16023,41.38863,2025,"2021,2022,2023,2024,2025",5
20267,ARAGÓ - PG. DE GRÀCIA  (sentit Llobregat),Bicis,False,1,2,9,2.16471,41.39199,2025,"2021,2022,2023,2024,2025",5
20268,ARAGÓ - PAU CLARIS  (sentit Llobregat),Bicis,False,1,2,9,2.16631,41.39323,2025,"2021,2022,2023,2024,2025",5
20269,ARAGÓ - ROGER DE LLÚRIA  (sentit Llobregat),Bicis,False,1,2,9,2.16748,41.39407,2025,"2021,2022,2023,2024,2025",5
2027,C. DE SANTS - SANT MEDIR (Sentit Pl. Espanya),Trànsit,True,2,3,18,2.13281531900884,41.375427012794,2025,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9
20270,ARAGÓ - GIRONA  (sentit Llobregat),Bicis,False,1,2,9,2.1697,41.39577,2025,"2021,2022,2025",3
20271,ARAGÓ - SICILIA  (sentit Llobregat),Bicis,False,1,2,9,2.17544,41.40005,2025,"2021,2022,2023,2025",4
20272,ARAGÓ - MARINA  (sentit baixada),Bicis,False,1,2,9,2.17758386121862,41.4016462121945,2025,"2021,2022,2024,2025",4
20273,ARAGÓ - CASTILLEJOS  (sentit Llobregat),Bicis,False,1,2,9,2.18104,41.4043,2025,"2021,2022,2023,2024,2025",5
20274,ARAGÓ - CARTAGENA  (sentit Llobregat),Bicis,False,1,2,9,2.18222,41.40518,2025,"2021,2022,2023,2024,2025",5
20275,ARAGÓ - PG. SANT JOAN  (sentit Llobregat),Bicis,False,1,2,9,2.17197,41.39746,2025,"2022,2023,2024,2025",4
20276,ARAGÓ - VILAMARÍ  (sentit Llobregat),Bicis,False,1,2,9,2.14823,41.3796,2025,"2021,2022,2023,2025",4
20278,ARAGÓ - MERIDIANA  (sentit Llobregat),Bicis,False,1,9,63,2.18662,41.408392,2025,"2021,2022,2023,2024,2025",5
20279,JOAN XXIII -MENÉNDEZ PELAYO (sentit Besòs),Bicis,False,1,4,20,2.120003,41.38131,2025,"2021,2022,2023,2024,2025",5
20280,JOAN XXIII -MARTÍ I FRANQUÉS (Llobregat),Bicis,False,1,4,20,2.12003,41.381324,2025,"2021,2022,2023,2024,2025",5
20281,GRAN VIA - CALABRIA (sentit Llobregat),Bicis,False,1,2,9,2.154894,41.379598,2025,"2022,2023,2024,2025",4
20282,GRAN VIA - CALABRIA (sentit Besòs),Bicis,False,1,2,9,2.155448,41.379564,2025,"2022,2023,2024,2025",4
20283,GRAN VIA -  ROGER DE LLÚRIA(sentit Llobregat),Bicis,False,1,2,7,2.16983,41.390831,2025,"2022,2023,2024,2025",4
20284,GRAN VIA -  ROGER DE LLÚRIA - GIR A L'ESQUERRA(sentit Llobregat),Bicis,False,1,2,7,2.169842,41.390826,2025,"2022,2023,2024,2025",4
20285,GRAN VIA - PAU CLARIS (sentit Besòs),Bicis,False,1,2,7,2.170231,41.390667,2025,"2022,2023,2024,2025",4
20286,GRAN VIA -  PAU CLARIS GIR A L'ESQUERRA (sentit Besòs),Bicis,False,1,2,7,2.171075,41.391311,2025,"2022,2023,2024,2025",4
20287,GRAN VIA -  PAU CLARIS(sentit Besòs),Bicis,False,1,2,7,2.171089,41.391296,2025,"2022,2023,2024,2025",4
20288,GRAN VIA - ROGER DE LLÚRIA (sentit Llobregat),Bicis,False,1,2,7,2.170703,41.391473,2025,"2022,2023,2024,2025",4
20289,GRAN VIA - BRUC GIR A L'ESQUERRA(sentit Besòs),Bicis,False,1,2,7,2.173368,41.393029,2025,"2022,2023,2024,2025",4
20290,GRAN VIA - BRUC (sentit Besòs),Bicis,False,1,2,7,2.173367,41.393019,2025,"2022,2023,2024,2025",4
20291,GRAN VIA - GIRONA (sentit Llobregat),Bicis,False,1,2,5,2.16245,41.398939,2025,"2022,2023,2025",3
20292,GRAN VIA - ROGER DE FLOR (sentit Besòs),Bicis,False,1,2,5,2.176963,41.395731,2025,"2022,2023,2024,2025",4
20293,GRAN VIA - NAPOLS (sentit Llobregat),Bicis,False,1,2,5,2.176654,41.395946,2025,"2022,2023,2024,2025",4
20294,GRAN VIA - MARINA (sentit Llobregat),Bicis,False,1,2,5,2.180023,41.398482,2025,"2022,2023,2024,2025",4
20295,GRAN VIA -  MARINA GIR A L'ESQUERRA (sentit Llobregat),Bicis,False,1,2,5,2.180044,41.398483,2025,"2022,2023,2024,2025",4
20296,GRAN VIA - SARDENYA (sentit Besòs),Bicis,False,1,2,5,2.18036,41.398273,2025,"2022,2023,2024,2025",4
20297,AV. DIAGONAL - JOHN MAYNARD KEYNES (sentit Besòs),Bicis,False,1,4,21,2.117067,41.386095,2025,"2022,2023,2024,2025",4
20298,AV. DIAGONAL - PERE DURAN FARELL (sentit Llobregat),Bicis,False,1,4,21,2.117055,41.386113,2025,"2022,2023,2024,2025",4
20299,AV. DIAGONAL - PERE DURAN FARELL (sentit Besòs),Bicis,False,1,4,21,2.121834,41.387295,2025,"2022,2023,2024,2025",4
20300,AV. DIAGONAL - PIUS XII (sentit Llobregat),Bicis,False,1,4,21,2.12181,41.387298,2025,"2022,2023,2024,2025",4
20301,VALENCIA - VILAMARI (sentit Besòs),Bicis,False,1,2,9,2.147355444,41.3807473584215,2025,"2022,2023,2024,2025",4
20302,VALENCIA - COMTE D'URGELL (sentit Besòs),Bicis,False,1,2,7,2.154615265,41.3861926975842,2025,"2022,2023,2024,2025",4
20303,VALENCIA - ENRIC GRANADOS (sentit Besòs),Bicis,False,1,2,7,2.160343067,41.39054558,2025,"2022,2023,2024,2025",4
20304,VALENCIA - PAU CLARIS (sentit Besòs),Bicis,False,1,2,7,2.166000278,41.3947918,2025,"2022,2023,2024,2025",4
20305,VALENCIA - PG. DE SANT JOAN (sentit Besòs),Bicis,False,1,2,7,2.171213728,41.39870726,2025,"2022,2023,2024,2025",4
20306,VALENCIA - MARINA (sentit Besòs),Bicis,False,1,2,6,2.177015678,41.40305597,2025,"2022,2023,2024,2025",4
20307,VALENCIA - INDEPENDENCIA (sentit Besòs),Bicis,False,1,10,64,2.183682021,41.40805486,2025,"2022,2023,2025",3
20308,DIPUTACIO - PAU CLARIS (sentit Llobregat),Bicis,False,1,2,7,2.168132219,41.39133165,2025,"2022,2023,2024,2025",4
20309,GRAN VIA - VILAMARI (sentit Besòs),Bicis,False,1,2,9,2.152297366,41.37714291,2025,"2022,2023,2024,2025",4
20310,GRAN VIA - COMTE D'URGELL (sentit Besòs),Bicis,False,1,2,7,2.159071188,41.38228875,2025,"2022,2023,2024,2025",4
20311,GRAN VIA - PLAÇA UNIVERSITAT (sentit Besòs),Bicis,False,1,2,10,2.16525919,41.38693706,2025,"2022,2023,2024,2025",4
20312,GRAN VIA - ENTENÇA (sentit Llobregat),Bicis,False,1,2,9,2.15199944,41.37743803,2025,"2022,2023,2024,2025",4
20313,GRAN VIA - COMTE D'URGELL (sentit Llobregat),Bicis,False,1,2,7,2.16525919,41.38693706,2025,"2022,2023,2024,2025",4
20314,GRAN VIA - BALMES (sentit Llobregat),Bicis,False,1,2,7,2.164903462,41.38712684,2025,"2022,2023,2024,2025",4
20315,ROGER DE LLURIA - CASP (sentit muntanya),Bicis,False,1,2,7,2.17185617,41.39081284,2025,"2022,2023,2024,2025",4
20316,ROGER DE LLURIA - CONSELL DE CENT (sentit muntanya),Bicis,False,1,2,7,2.168354118,41.39350901,2025,"2022,2023,2024,2025",4
20317,ROGER DE LLURIA - MALLORCA (sentit muntaya),Bicis,False,1,2,7,2.164415194,41.39640114,2025,"2022,2023,2024,2025",4
20318,PAU CLARIS - MALLORCA (sentit mar),Bicis,False,1,2,7,2.164955291,41.39445332,2025,"2022,2023,2024,2025",4
20319,PAU CLARIS - ARAGÓ (sentit mar),Bicis,False,1,2,7,2.167285357,41.39270654,2025,"2022,2023,2024,2025",4
20320,PAU CLARIS - GRAN VIA (sentit mar),Bicis,False,1,2,7,2.170332799,41.39042374,2025,"2022,2023,2024,2025",4
20323,COMTE D'URGELL - FLORIDABLANCA (sentit muntanya),Bicis,False,1,2,10,2.16051351,41.38043903,2025,"2022,2023,2024,2025",4
20324,COMTE D'URGELL - SEPULVEDA (sentit mar),Bicis,False,1,2,10,2.16051351,41.38043903,2025,"2022,2023,2024,2025",4
20327,AV. DIAGONAL - VILLARROEL (sentit Besòs),Bicis,False,1,2,9,2.147677859,41.39335882,2025,"2022,2023,2024,2025",4
20328,AV. DIAGONAL - CASANOVA (sentit Llobregat),Bicis,False,1,2,9,2.145886677,41.39324797,2025,"2022,2023,2024,2025",4
20329,AV. DIAGONAL - RAMBLA CATALUNYA  (sentit Besòs),Bicis,False,1,2,7,2.158340461,41.39617254,2025,"2022,2023,2024,2025",4
20330,AV. DIAGONAL - PSG. DE GRÀCIA (sentit Llobregat),Bicis,False,1,2,7,2.159028321,41.39652908,2025,"2022,2023,2024,2025",4
20331,PROVENÇA - COMTE D'URGELL (sentit Llobregat),Bicis,False,1,2,7,2.151314603,41.38701598,2025,"2022,2023,2024,2025",4
20332,MERIDIANA - NACIÓ (sentit Llobergat),Bicis,False,1,9,63,2.186896,41.412232,2025,"2023,2024,2025",3
20333,INDUSTRIA - MARINA (sentit Besòs),Bicis,False,1,2,6,2.171297321,41.4072629,2025,"2022,2023,2024,2025",4
20334,CASTILLEJOS - MALLORCA (sentit mar),Bicis,False,1,2,6,2.179777231,41.40549341,2025,"2022,2023,2025",3
20336,PAU CLARIS - AV. DIAGONAL (sentit mar),Bicis,False,1,2,7,2.161734,41.396874,2025,"2022,2023,2024,2025",4
20337,AV. DIAGONAL - PG. DE  GRACIA (sentit Besòs),Bicis,False,1,2,7,2.161439,41.396856,2025,"2022,2023,2024,2025",4
20338,PROVENÇA - BRUC (sentit Llobregat),Bicis,False,1,2,7,2.165146,41.397421,2025,"2022,2023,2024,2025",4
20339,PROVENÇA - ROGER DE LLURIA (sentit Besòs),Bicis,False,1,2,7,2.165132,41.397427,2025,"2022,2023,2024,2025",4
20340,AV. DIAGONAL - ROGER DE LLURIA (sentit Besòs),Bicis,False,1,2,7,2.164752,41.39769,2025,"2022,2023,2024,2025",4
20341,AV. DIAGONAL - BRUC (sentit Llobregat),Bicis,False,1,2,7,2.164504,41.397961,2025,"2022,2023,2024,2025",4
20342,PROVENÇA - GIRONA (sentit Besòs),Bicis,False,1,2,7,2.16660932846368,41.3985521195798,2025,"2022,2023,2024,2025",4
20343,PROVENÇA - BAILEN (sentit Llobregat),Bicis,False,1,2,7,2.1666096489821,41.3985584130387,2025,"2023,2025",2
20344,AV. DIAGONAL - BRUC  (sentit Besòs),Bicis,False,1,2,7,2.16646748178427,41.3980984796905,2025,"2023,2025",2
20345,AV. DIAGONAL - GIRONA (sentit Llobregat),Bicis,False,1,2,7,2.1662087572298,41.3983802546398,2025,"2023,2025",2
20346,RONDA GUINARDO - CARTAGENA 1 (sentit Besòs),Bicis,False,1,7,35,2.171325,41.414437,2025,"2022,2023,2024,2025",4
20347,RONDA GUINARDO - TORRENT MELIS 2 (sentit Llobregat),Bicis,False,1,7,35,2.171452,41.414098,2025,"2022,2023,2024,2025",4
20348,RONDA GUINARDO - CARTAGENA 2 (sentit Besòs),Bicis,False,1,7,35,2.172347,41.414758,2025,"2022,2023,2024,2025",4
20349,RONDA GUINARDÓ - TORRENT DE MELIS 1 (sentit Llobregat),Bicis,False,1,7,35,2.172645,41.415425,2025,"2022,2023,2024,2025",4
20351,RONDA GUINARDO - VINYALS (sentit Llobregat),Bicis,False,1,7,35,2.176217,41.418612,2025,"2022,2023,2024,2025",4
20352,MERIDIANA - MALLORCA (sentit Besòs),Bicis,False,1,9,63,2.186933,41.412259,2025,"2022,2023,2024,2025",4
20353,MERIDIANA - PALÈNCIA (sentit Llobregat),Bicis,False,1,9,61,2.186898,41.415573,2025,"2024,2025",2
20354,MERIDIANA - NAVAS DE TOLOSA (sentit Besòs),Bicis,False,1,9,63,2.186936,41.415629,2025,"2024,2025",2
20355,MERIDIANA - NAVAS DE TOLOSA (sentit Llobregat),Bicis,False,1,9,63,2.18693,41.415601,2025,"2022,2023,2024,2025",4
20356,MERIDIANA - TOMÀS PADRÓ (sentit Besòs),Bicis,False,1,9,63,2.186896,41.415148,2025,"2022,2023,2024,2025",4
20357,NAVAS DE TOLOSA - RIPOLLÈS (sentit mar),Bicis,False,1,9,63,2.186519,41.415598,2025,"2022,2023,2024,2025",4
20358,NAVAS DE TOLOSA - MERIDIANA (sentit muntanya),Bicis,False,1,9,63,2.186538,41.415603,2025,"2022,2023,2024,2025",4
